mean;;
3.484301887;0.514479408;3.48¡À0.51
3.507867925;0.740131668;3.51¡À0.74
3.221716981;0.638574746;3.22¡À0.64
3.320830189;0.492028249;3.32¡À0.49
2.867943396;0.697521034;2.87¡À0.7
